	paperId	title	abstract	venue	publicationDate	authors
156	8a5c9f0606b985dee71b6d8417023805f0938a9f	Are Deep Neural Networks SMARTer than Second Graders?	Recent times have witnessed an increasing number of applications of deep neural networks towards solving tasks that require superior cognitive abilities, e.g., playing Go, generating art, question answering (such as ChatGPT), etc. Such a dramatic progress raises the question: how generalizable are neural networks in solving problems that demand broad skills? To answer this question, we propose SMART: a Simple Multimodal Algorithmic Reasoning Task and the associated SMART-101 dataset, for evaluating the abstraction, deduction, and generalization abilities of neural networks in solving visuo-linguistic puzzles designed speciï¬cally for children in the 6â€“8 age group. Our dataset consists of 101 unique puzzles; each puzzle comprises a picture and a question, and their solution needs a mix of several elementary skills, including arithmetic, algebra, and spatial reasoning, among others. To scale our dataset towards training deep neural networks, we programmatically generate entirely new instances for each puzzle, while retaining their solution algorithm. To benchmark the performance on the SMART-101 dataset, we propose a vision and language meta-learning model using varied state-of-the-art backbone networks. Our experiments reveal that while powerful deep models offer reasonable performances on puzzles that they are trained on, they are not better than random accuracy when analyzed for generalization. We also evaluate the recent ChatGPT large language model on a subset of our dataset and ï¬nd that while ChatGPT produces convincing reasoning abilities, the answers are often incorrect.	ArXiv	12/20/2022	[{'authorId': '2691929', 'name': 'A. Cherian'}, {'authorId': '2692770', 'name': 'Kuan-Chuan Peng'}, {'authorId': '1890366', 'name': 'Suhas Lohit'}, {'authorId': '34771975', 'name': 'Kevin A. Smith'}, {'authorId': '1763295', 'name': 'J. Tenenbaum'}]
157	11ddb0953eae196dab339bfdc117221594cf945e	ByGPT5: End-to-End Style-conditioned Poetry Generation with Token-free Language Models	State-of-the-art poetry generation systems are often complex. They either consist of task-speciï¬c model pipelines, incorporate prior knowledge in the form of manually created constraints or both. In contrast, end-to-end models would not suï¬€er from the overhead of having to model prior knowledge and could learn the nuances of poetry from data alone, reducing the degree of human supervision required. In this work, we investigate end-to-end poetry generation conditioned on styles such as rhyme, meter, and alliteration. We identify and address lack of training data and mismatching tokenization algorithms as possible limitations of past attempts. In particular, we successfully pre-train and release ByGPT5, a new token-free decoder-only language model, and ï¬ne-tune it on a large custom corpus of English and German quatrains annotated with our styles. We show that ByGPT5 outperforms other models such as mT5, ByT5, GPT-2 and ChatGPT, while also being more parameter eï¬ƒcient and performing favorably compared to humans. In addition, we analyze its runtime performance and introspect the modelâ€™s understanding of style conditions. We make our code, models, and datasets publicly available. 1	ArXiv	12/20/2022	[{'authorId': '2138207755', 'name': 'Jonas Belouadi'}, {'authorId': '2620186', 'name': 'Steffen Eger'}]
158	49375b0edfaf2087ffa24a2e052f48c9922c2f09	Search for Medical Information and Treatment Options for Musculoskeletal Disorders through an Artificial Intelligence Chatbot: Focusing on Shoulder Impingement Syndrome	Background: The ChatGPT is an artificial intelligence chatbot that processes natural language text learned through reinforcement learning based on the GPT-3.5 architecture, a large-scale language model. Natural language processing models are being used in various fields and are gradually expanding their use in the medical field. Purpose: This study aimed to investigate the medical information or treatment options that ChatGPT can provide for SIS. Method: Using ChatGPT, which is provided as a free beta test, messages related to SIS were entered, and responses to medical information and treatment options were received and analyzed. Result: ChatGPT not only provided answers to the definition, prevalence, and risk factors of SIS, but also symptoms, diseases with similar symptoms, and orthopedic tests according to the messages input. Additionally, a list of treatment options and exercises were provided. Conclusion: ChatGPT will be able to provide overall useful medical information and treatment options to patients unfamiliar with SIS. However, caution is required as it contains content that may be biased or inappropriate information for patients with SIS. Nevertheless, if natural language processing technology develops further, it is expected to be able to express more detailed medical information and treatment options.	medRxiv	12/18/2022	[{'authorId': '103525980', 'name': 'J. Kim'}]
159	905c886090f1943da1e44ab2ece7e7659cf5a35c	The Turing Deception	This research revisits the classic Turing test and compares recent large language models such as ChatGPT for their abilities to reproduce human-level comprehension and compelling text generation. Two task challenges- summary and question answering- prompt ChatGPT to produce original content (98-99%) from a single text entry and sequential questions initially posed by Turing in 1950. We score the original and generated content against the OpenAI GPT-2 Output Detector from 2019, and establish multiple cases where the generated content proves original and undetectable (98%). The question of a machine fooling a human judge recedes in this work relative to the question of "how would one prove it?" The original contribution of the work presents a metric and simple grammatical set for understanding the writing mechanics of chatbots in evaluating their readability and statistical clarity, engagement, delivery, overall quality, and plagiarism risks. While Turing's original prose scores at least 14% below the machine-generated output, whether an algorithm displays hints of Turing's true initial thoughts (the "Lovelace 2.0" test) remains unanswerable.	ArXiv	12/9/2022	[{'authorId': '46787948', 'name': 'David Noever'}, {'authorId': '1866333313', 'name': 'Matt Ciolino'}]
160	c943275dc0be5d3b16c92ef450b260cef9d7c3b0	Transformers Go for the LOLs: Generating (Humourous) Titles from Scientific Abstracts End-to-End	We consider the end-to-end abstract-to-title generation problem, exploring seven recent transformer based models (including ChatGPT) ï¬ne-tuned on more than 30k abstract-title pairs from NLP and machine learning venues. As an extension, we also consider the harder problem of generating humorous paper titles. For the latter, we compile the ï¬rst large-scale humor annotated dataset for scientiï¬c papers in the NLP/ML domains, comprising almost 2.5k titles. We evaluate all models using human and automatic metrics. Our human evaluation suggests that our best end-to-end system performs similarly to human authors (but arguably slightly worse). Generating funny titles is more difï¬cult, however, and our automatic systems clearly underperform relative to humans and often learn dataset artefacts of humor. Finally, ChatGPT, without any ï¬ne-tuning, performs on the level of our best ï¬ne-tuned system. 1	ArXiv	12/20/2022	[{'authorId': '2109307862', 'name': 'Yanran Chen'}, {'authorId': '2620186', 'name': 'Steffen Eger'}]
161	51c1ec9e470f73d48e23816e4cdec9cc0adfef14	The Implications of OpenAIâ€™s Assistant for Legal Services and Society		SSRN Electronic Journal		[{'authorId': '2197932431', 'name': "Open AI's Assistant ChatGPT"}, {'authorId': '50350095', 'name': 'Andrew M. Perlman'}]
162	9aed848be4e9e401b0e61a2e5d60dbdafa0c6cc1	A Dataset and Benchmark for Automatically Answering and Generating Machine Learning Final Exams	Can a machine learn machine learning? We propose to answer this question using the same criteria we use to answer a similar question: can a human learn machine learning? We automatically answer ï¬nal exams in MITâ€™s, Harvardâ€™s and Cornellâ€™s large machine learning courses and generate new questions at a human level. Recently, program synthesis and few-shot learning solved university-level problem set questions in mathematics and STEM courses at a human level. In this work, we solve questions from ï¬nal exams that differ from problem sets in several ways: the questions are longer, have multiple parts, are more complicated, and span a broader set of topics. We provide a new dataset and benchmark of questions from machine learning ï¬nal exams and code for automatically answering these questions and generating new questions. To make our dataset a reproducible benchmark, we use automatic checkers for multiple choice questions, questions with numeric answers, and questions with expression answers, and evaluate a large free language model, Metaâ€™s OPT, and compare the results with Open AIâ€™s GPT-3, ChatGPT, and Codex. A student survey comparing the quality, appropriateness, and difï¬culty of machine-generated questions with human-written questions shows that across multiple aspects, machine-generated questions are indistinguishable from human-generated questions and are suitable for ï¬nal exams. We perform ablation studies comparing zero-shot learning with few-shot learning, chain-of-thought prompting, GPT-3, ChatGPT, and OPT pre-trained on text and Codex ï¬ne-tuned on code on a range of machine learning topics and ï¬nd that few-shot learning methods perform best. We make our data and code publicly available for the machine learning community	ArXiv	6/11/2022	[{'authorId': '2161720923', 'name': 'Sarah Zhang'}, {'authorId': '2161564675', 'name': 'Reece Shuttleworth'}, {'authorId': '2060771111', 'name': 'Derek Austin'}, {'authorId': '2170071419', 'name': 'Yann Hicke'}, {'authorId': '2144484107', 'name': 'Leonard Tang'}, {'authorId': '2170072533', 'name': 'Sathwik Karnik'}, {'authorId': '2170073076', 'name': 'Darnell Granberry'}, {'authorId': '2861627', 'name': 'Iddo Drori'}]
163	3883e49fc62b1f867d19f6550924126783ee2376	Modeling Label Semantics Improves Activity Recognition	Human activity recognition (HAR) aims to classify sensory time series into different activities, with wide applications in activity tracking, healthcare, human computer interaction, etc. Existing HAR works improve recognition performance by designing more complicated feature extraction methods, but they neglect the label semantics by simply treating labels as integer IDs. We find that many activities in the current HAR datasets have shared label names, e.g., â€œopen doorâ€ and â€œopen fridgeâ€, â€œwalk upstairsâ€ and â€œwalk downstairsâ€. Through some exploratory analysis, we find that such shared structure in activity names also maps to similarity in the input features. To this end, we design a sequence-to-sequence framework to decode the label name semantics rather than classifying labels as integer IDs. Our proposed method decomposes learning activities into learning shared tokens (â€œopenâ€, â€œwalkâ€), which is easier than learning the joint distribution (â€œopen fridgeâ€, â€œwalk upstairsâ€) and helps transfer learning to activities with insufficient data samples. For datasets originally without shared tokens in label names, we also offer an automated method, using OpenAIâ€™s ChatGPT, to generate shared actions and objects. Extensive experiments on seven HAR benchmark datasets demonstrate the state-of-the-art performance of our method. We also show better performance in the long-tail activity distribution settings and few-shot settings.	ArXiv	1/1/2023	[{'authorId': '2108217022', 'name': 'Xiyuan Zhang'}, {'authorId': '134629191', 'name': 'Ranak Roy Chowdhury'}, {'authorId': '2505157', 'name': 'Dezhi Hong'}, {'authorId': '2110343779', 'name': 'Rajesh K. Gupta'}, {'authorId': '2163679367', 'name': 'Jingbo Shang'}]
164	a23e0cf74f10b6a3061ab71497fe2c8c476fecd1	Conversational Automated Program Repair	Automated Program Repair (APR) can help developers automatically generate patches for bugs. Due to the impressive performance obtained using Large PreTrained Language Models (LLMs) on many code related tasks, researchers have started to directly use LLMs for APR. However, prior approaches simply repeatedly sample the LLM given the same constructed input/prompt created from the original buggy code, which not only leads to generating the same incorrect patches repeatedly but also miss the critical information in testcases. To address these limitations, we propose conversational APR, a new paradigm for program repair that alternates between patch generation and validation in a conversational manner. In conversational APR, we iteratively build the input to the model by combining previously generated patches with validation feedback. As such, we leverage the long-term context window of LLMs to not only avoid generating previously incorrect patches but also incorporate validation feedback to help the model understand the semantic meaning of the program under test. We evaluate 10 different LLM including the newly developed ChatGPT model to demonstrate the improvement of conversational APR over the prior LLM for APR approach.	ArXiv	1/30/2023	[{'authorId': '145349987', 'name': 'Chun Xia'}, {'authorId': '2145398332', 'name': 'Lingming Zhang'}]
165	9422fab4f79d16c79fce6d4da7889ad832342f6d	AI-enabled transformations in telecommunications industry		Telecommunications Systems	1/1/2023	[{'authorId': '2115776021', 'name': 'Muhammad Khurram Khan'}]
166	a9c0d7bad124697e370a1b345508b6bc618a4f64	Ethics of generative AI	Artificial intelligence (AI) and its introduction into clinical pathways presents an array of ethical issues that are being discussed in the JME. The development of AI technologies that can produce text that will pass plagiarism detectors and are capable of appearing to be written by a human author present new issues for medical ethics. One set of worries concerns authorship and whether it will now be possible to know that an author or student in fact produced submitted work. That seems likely to be a general worry for secondary and higher education, as well as for all academic journals. Thus far generative AI chatbots do not seem to be able to produce a fully referenced and wellargued ethics article, but they probably could generate a blog or student essay that would be hard to detect after very minor edits. Many schools and universities have moved to online forms of assessment, and it seems likely that generative AI might cast doubt on the integrity of them and we might see a reversion to handwritten examinations as a solution. As well as these immediate and perhaps obvious ethical concerns, generative AI highlights conceptual challenges that pose more profound ethical questions. JME is committed to publishing highquality articles that further the ethical analysis of an issue within healthcare. Some of the content that the journal publishes reports empirical findings. An article that, for example, describes qualitative findings and then develops an analysis of some normative issues could not be solely authored by generative AI: it cannot do qualitative research. However, generative AI can find publicly available sources and produce ethical arguments and syllogisms. What does that imply about the nature of ethical analysis? If ethical analysis, fundamentally, involves assembling, organising and evaluating words, then perhaps generative AI could replace ethicists. At present, generative AI cannot produce the nuance, depth or originality of a quality ethics article, but it may be a matter of time before they pass a medical ethics version of the Turing test. While those who rely on more analytic approaches to ethics might view this as an ethical apocalypse, there are more subtler ways in which generative AI might be used in authorship that are more positive. For instance, if you experiment with ChatGPT for a while, you might find that when you know what you want to say in a paragraph or subsection, you can prompt it to form the argument you want to make and it will generate a fairly welldrafted paragraph. For authors and for postgraduate students, this might be useful for â€˜throat clearingâ€™ sections which are just laying the terrain for the reader before proceeding. AI chatbots might also play a helpful devilâ€™s advocate: once you make a point in a paragraph, you can ask it to generate a rebuttal. If you experiment with ChatGPT you might find that it can be helpful in that not only does it generate obvious counters, but it often raises things that you might not have immediately thought of. So perhaps generative AI has the potential to pose questions like those that might be raised at a seminar while a paper or book is being refined. Much of the work involved in writing good, innovative and original ethical analysis involves wrestling with high level ideas. If generative AI can aid authors in drafting articles then perhaps they save intellectual effort that could be directed toward the â€˜big pictureâ€™? Many publishers, including the BMJ, are committed to encouraging authors from the Global South to write for journals where the authorship has been primarily from the Global North. Publishing in journals such as the JME can be more difficult when English is not an authorâ€™s first language. Because of the speed at which generative AI can present an authorâ€™s ideas in what is close to idiomatic English, they have the potential to significantly open up authorship, especially for humanities style journals like the JME. Journal and copy editors might also save time and effort when correcting articles. These potential benefits will no doubt come with tradeoffs. For instance, those who struggle to articulate a point in writing may find that to be part of a process that leads to a new insight. Perhaps generative AI runs the risk of making that part of the writing process too easy and lead to missing out on opportunities for insight. While that seems like a valid worry, it might be that this is analogous to the changes in writing that resulted from journals being readily available online. Those of us who are old enough to recall writing before online publishing will have spent time trudging between library stacks and searching hard copies of journals to find a paper and stumbling across other papers and journals, which may have led to new ideas. Complete reliance on online databases has probably reduced those moments but the tradeoff clearly still favours their use. Universities, publishers and journals are likely to be exercised about what this will mean for authorship. How can we know whether work was created by the author or by generative AI? While understandable, these worries might be overstated given what they can do at present. While they might find some publicly available sources to support claims, at present they cannot adequately cite, and the quality of the content they produce is wholly dependent on you asking the right questions or having the right ideas. At present, they can be seen as a very sophisticated thesaurus and we do not worry about authors using those. Perhaps the biggest concern is that some predatory journals may feed off the speed by which lowquality manuscripts can now be generated with AI chatbots, and use the phenomenon to publish huge numbers of mostly useless or misleading ethical analyses. This could flood the journal market and undermine trust in research publications. This may be curbed by introducing the use of AI output detectors, though it may also encourage greater (and much needed) scepticism towards publications, with readers and news writers paying greater attention to where the paper they are reporting on was published, and what the publisherâ€™s standards are. Editorially, journals need to and will continue to be concerned with authorship, but our main focus is on the quality and originality of ideas. It seems likely that generative AI is here to stay and will develop, so journals will need to find ways of figuring out how to work with them. Bioethics Centre, The University of Otago, Dunedin, New Zealand	Journal of Medical Ethics	1/24/2023	[{'authorId': '14907572', 'name': 'Hazem Zohny'}, {'authorId': '2086699077', 'name': 'J. McMillan'}, {'authorId': '2070836888', 'name': 'M. King'}]
167	b5e339086e954112c2c6905cb18975a769d0f2b9	Deep Machine Learning in Cosmology: Evolution or Revolution?	Could Machine Learning (ML) make fundamental discoveries and tackle unsolved problems in Cosmology? Detailed observations of the present contents of the universe are consistent with the Cosmological Constant Lambda and Cold Dark Matter model, subject to some unresolved inconsistencies ('tensions') among observations of the Hubble Constant and the clumpiness factor. To understand these issues further, large surveys of billions of galaxies and other probes require new statistical approaches. In recent years the power of ML, and in particular 'Deep Learning', has been demonstrated for object classification, photometric redshifts, anomaly detection, enhanced simulations, and inference of cosmological parameters. It is argued that the more traditional 'shallow learning' (i.e. with pre-processing feature extraction) is actually quite deep, as it brings in human knowledge, while 'deep learning' might be perceived as a black box, unless supplemented by explainability tools. The 'killer applications' of ML for Cosmology are still to come. New ways to train the next generation of scientists for the Data Intensive Science challenges ahead are also discussed. Finally, the chatbot ChatGPT is challenged to address the question posed in this article's title.		2/8/2023	[{'authorId': '103135769', 'name': 'O. Lahav'}]
168	ed9fdeb7ec78a69e1ef18b8cdcabc67804a0e188	What would Harry say? Building Dialogue Agents for Characters in a Story	We have a Christmas gift for Harry Potter fans all over the world. In this paper, we present Harry Potter Dialogue (HPD), a dataset that helps train Harry Potter-like dialogue agents. Such a task is typically viewed as a variant of personalized dialogue agents, but they dif-fer signiï¬cantly in three respects: 1) Harry lived in a virtual world of wizards, thus, real-world commonsense may not apply to Harryâ€™s conversations; 2) Harryâ€™s behavior is strongly linked to background information in conversations: the scene, its attributes and its relationship to other speakers; and 3) Such back-grounds are dynamically altered as the storyline goes on. The HPD dataset, as the ï¬rst dataset to facilitate the study of dialogue agent construction for characters within a story, provides rich contextual information about each dialogue session such as scenes, character attributes, and relations. More importantly, all the background information will change over the course of the story. In addition, HPD could support both dialogue generation and retrieval tasks. We evaluate baselines such as Dialog-GPT and BOB to determine the extent to which they can generate Harry Potter-like responses. The experimental results disappoint us in that although the generated responses are ï¬‚uent, they still seem out of character for Harry. Besides, we validate the current most robust dialogue agent, ChatGPT, which also canâ€™t generate plausible Harry-Potter-like responses in some cases, either. Our results sug-gest that there is much scope for future research.	ArXiv	11/13/2022	[{'authorId': '119895609', 'name': 'Nuo Chen'}, {'authorId': '2152549125', 'name': 'Yan Wang'}, {'authorId': '48579460', 'name': 'Haiyun Jiang'}, {'authorId': '1724421', 'name': 'Deng Cai'}, {'authorId': '2190791544', 'name': 'Ziyang Chen'}, {'authorId': '2118373531', 'name': 'Jia Li'}]
169	60f78afe2040f33988c71d585c3f42f06814d0de	ChatGPT: the future of discharge summaries?		The Lancet Digital Health	2023-02-01	[{'authorId': '2125627924', 'name': 'Sajan Patel'}, {'authorId': '2067721105', 'name': 'Kyle Lam'}]
170	955471dbc9cb4a407351c287a6104daa58779e27	ChatGPT: friend or foe?		The Lancet Digital Health	2023-02-01	[{'authorId': '1666213350', 'name': 'The Lancet Digital Health'}]
171	e5a372a58a6118a58c3c429d094c81e94a90992c	ChatGPT, An Artificial Intelligence Chatbot, Is Impacting Medical Literature		Arthroscopy: The Journal of Arthroscopy And Related	2023-02-01	[{'authorId': '2175437221', 'name': 'James H. Lubowitz'}]
172	1cc81c47ca2932c178747677f331621cf1aa44a8	ChatGPT, Professor of Law		SSRN Electronic Journal		[{'authorId': '2204929112', 'name': 'Tammy Pettinato Oltz'}]
173	0d065e8688c38bb0148203a1738f47184a5b58d3	ChatGPT: Unlocking the Future of NLP in Finance		SSRN Electronic Journal		[{'authorId': '104406084', 'name': 'Adam Zaremba'}, {'authorId': '16775568', 'name': 'Ender Demir'}]
174	578c39d6bcf1a9b4167e66aaa2140cc7ddf068ad	Chatting With ChatGPT		ChemViews		[{'authorId': '2075937681', 'name': 'Vera Koester'}, {'authorId': '12374747', 'name': 'Catharina Goedecke'}]
175	7b6a8c6d44e0f77bf930484e438d77b7465a69fb	Education in the Era of Generative Artificial Intelligence (AI): Understanding the Potential Benefits of ChatGPT in Promoting Teaching and Learning		SSRN Electronic Journal		[{'authorId': '1411783122', 'name': 'David Baidoo-Anu'}, {'authorId': '2203232571', 'name': 'Leticia Owusu Ansah'}]
176	0ff24246377b740fcb54821384988b090785d6ee	Sixty seconds on . . . ChatGPT		BMJ	2023-01-26	[{'authorId': '1620851794', 'name': 'Mun-Keat Looi'}]
177	afcb7782c7da4e2d8731e646f3cec4aee8e13a94	This Isn't Another Piece on ChatGPT		The National Teaching &amp; Learning Forum	2023-02-01	[{'authorId': '50984179', 'name': 'L. Bessette'}]
